headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"Two Earthquakes Strike Afghanistan, Killing at Least 27",2022-01-18,nyt://article/7237a19a-7631-587d-bf20-7952062a4b1e,article,News,World,"['Earthquakes', 'Deaths (Fatalities)']",6,329,Foreign
Lesson of the Day: ‘At-Home Coronavirus Tests Are Inaccessible to Blind People’,2022-01-18,nyt://article/989bedca-5f7a-5fdd-95b2-c6a6cc4987a7,article,News,The Learning Network,[],,535,Learning
What It’s Like to Live Through a Rupture in History,2022-01-18,nyt://article/18fe0b46-c595-56ed-8fd8-e4a81c6e3f07,article,Review,Books,"['Books and Literature', 'Communism (Theory and Philosophy)']",15,1186,BookReview
How a Boy in Rural Iceland Became a Tool for Global Fascism,2022-01-18,nyt://article/3062d797-ccf2-51ed-9592-aa7deda0a83a,article,Review,Books,['Books and Literature'],17,724,BookReview
"In a Virus-Stricken Future, Humanity Endures Amid the Grief",2022-01-18,nyt://article/6a9da8bc-d11e-5e55-8b76-b736c49cbac8,article,Review,Books,['Books and Literature'],,656,BookReview
Why Holding a Grudge Is So Satisfying,2022-01-18,nyt://article/9492de97-ee5f-57cf-9701-93c539f00566,article,News,Magazine,['Psychology and Psychologists'],14,954,Magazine
"Before He Died, the Writer Roberto Calasso Had the Old Testament on His Mind",2022-01-18,nyt://article/b5d6944c-4c5a-5c35-9a0f-4bd98b1822b4,article,Review,Books,"['Books and Literature', 'Jews and Judaism', 'Bible', 'Hebrew Language']",9,1559,BookReview
How to Survive an Avalanche,2022-01-18,nyt://article/e0b87caf-162b-5c2d-adaf-3f37dd2bb70e,article,News,Magazine,"['Avalanches', 'ALPINE SKIING', 'Content Type: Service']",15,377,Magazine
Can I Ask My Ex to Delete Those Nude Pics?,2022-01-18,nyt://article/348f0e5c-6e4e-51a7-9c22-c7ca8fcabedb,article,News,Magazine,"['Dating and Relationships', 'Ethics (Personal)', 'Privacy', 'Nudism and Nudity', 'Photography']",12,1464,Magazine
"Latino Voters Are Key to 2024, and They’re Not Always Buying What Democrats Are Selling",2022-01-18,nyt://article/bc667358-0f97-5b5d-a469-ed42e813cbe0,article,Op-Ed,Opinion,"['Hispanic-Americans', 'Midterm Elections (2022)', 'Presidential Election of 2024', 'United States Politics and Government']",22,1194,OpEd
Zeynep Tufekci on How to Prepare for the Pandemic’s Next Phase,2022-01-18,nyt://article/dcd59e79-0bce-5ec2-a8d0-78b45733c504,article,Op-Ed,Opinion,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Omicron Variant']",,377,OpEd
The C.D.C. and F.D.A. Can Work Better Together,2022-01-18,nyt://article/325d8e75-4d50-5277-856f-980a5b9d630e,article,Op-Ed,Opinion,"['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Tests (Medical)', 'Vaccination and Immunization']",,1179,OpEd
Congress Can Trade Stocks or Keep the Public Trust. Not Both.,2022-01-18,nyt://article/e654fe3a-0bd6-599b-a483-693a1acd57e3,article,Op-Ed,Opinion,"['United States Politics and Government', 'Politics and Government']",21,827,Editorial
What Fictional House Would You Want to Stay In?,2022-01-18,nyt://article/aec1fc25-b250-525e-b780-9879fba8549f,article,News,The Learning Network,[],,279,Learning
"For Jews, Going to Services Is an Act of Courage",2022-01-18,nyt://article/fefd2ada-1e95-5285-9cb9-f6f1bc2584c0,article,Op-Ed,Opinion,"['ANTI-SEMITISM', 'Jews and Judaism', 'Synagogues']",21,1288,OpEd
How Pat Riley Quit On the Knicks,2022-01-18,nyt://article/24c9b8a1-0a1c-50a2-996d-dec5ce90b0f0,article,News,Sports,"['Coaches and Managers', 'Basketball', 'Appointments and Executive Changes']",31,1803,Sports
"In Times Like These, Even a Beached Barge Can Spark Joy",2022-01-18,nyt://article/da8b9cd0-a4bb-5b36-93e8-1027b1d38f6f,article,News,Travel,"['Travel and Vacations', 'Social Media', 'Art', 'Photography', 'Ships and Shipping']",6,1039,Travel
America’s Next Great Restaurants Are in the Suburbs. But Can They Thrive There?,2022-01-18,nyt://article/0ad13616-3863-555a-bc31-e92c54e52ec6,article,News,Food,"['Restaurants', 'Suburbs', 'Race and Ethnicity', 'Chefs']",1,1810,Dining
Can Anyone Satisfy Amazon’s Craving for Electric Vans?,2022-01-18,nyt://article/6d144143-9399-52d2-9e43-f8ca7633ed6d,article,News,Technology,"['Delivery Services', 'Vans', 'Electric and Hybrid Vehicles', 'Fuel Emissions (Transportation)', 'Start-ups', 'E-Commerce']",1,1335,Business
Christine Ebersole’s Broadway-Castoff Décor,2022-01-18,nyt://slideshow/3869de78-6407-52d9-b83f-f00f47cbacc4,multimedia,Slideshow,Real Estate,"['Theater', 'Tony Awards (Theater Awards)', 'Quarantine (Life and Culture)', 'Real Estate and Housing (Residential)']",,0,Real Estate
Why Christine Ebersole’s Home Is Furnished With Broadway Castoffs,2022-01-18,nyt://article/c1b1897d-6727-58b9-bf5c-74b48cec71c6,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Theater', 'Interior Design and Furnishings', 'Quarantine (Life and Culture)', 'Television', 'Content Type: Personal Profile']",6,1286,RealEstate
A Nike Executive Seeks a Family’s Forgiveness for a 1965 Murder,2022-01-18,nyt://article/a135cf06-2332-5434-a9b1-5e919e602efb,article,News,Sports,"['Content Type: Personal Profile', 'Murders, Attempted Murders and Homicides', 'Books and Literature']",10,1399,Sports
Hong Kong will cull thousands of hamsters after Covid cases in a pet shop.,2022-01-18,nyt://article/1d544628-186e-51fb-b870-cd4952625c97,article,News,World,"['Hamsters', 'Coronavirus (2019-nCoV)']",,524,Foreign
Security Flaws Seen in China’s Mandatory Olympics App for Athletes,2022-01-18,nyt://article/00281bca-9d5d-5d22-9d2c-7aed99b90407,article,News,Technology,"['Computer Security', 'Mobile Applications', 'Surveillance of Citizens by Government', 'Olympic Games (2022)', 'Coronavirus (2019-nCoV)']",1,973,Business
The Civilian Casualties of America’s Air Wars,2022-01-18,nyt://article/57ec72d2-e4e4-55ef-9e1d-2efb0c69babc,article,News,Podcasts,"['Civilian Casualties', 'War and Armed Conflicts', 'Defense and Military Forces', 'Deaths (Fatalities)', 'audio-neutral-informative']",,362,Podcasts
"European Parliament, Jostling for Relevance, Elects a New Leader",2022-01-18,nyt://article/50ea7f23-2811-5d80-a872-748ea9730392,article,News,World,"['Elections', 'Politics and Government']",10,1177,Foreign
Examining the Spike in Murders,2022-01-18,nyt://article/23ad6087-6b87-5148-b167-1caa40f69a6d,article,briefing,Briefing,"['Murders, Attempted Murders and Homicides', 'Quarantine (Life and Culture)', 'George Floyd Protests (2020)', 'Firearms']",,1704,NYTNow
"Is Pluto a Planet? What’s a Planet, Anyway?",2022-01-18,nyt://interactive/b5bb2160-b42e-511b-832f-0ca1a9fe8479,multimedia,Interactive Feature,Science,"['Pluto (Dwarf Planet)', 'Planets', 'Solar System', 'your-feed-science']",,0,Science
Exxon Sets a 2050 Goal for Net-Zero Greenhouse Gas Emissions,2022-01-18,nyt://article/375569b6-c59b-53a4-8bd7-ceb3f90aa533,article,News,Business Day,"['Greenhouse Gas Emissions', 'Carbon Capture and Sequestration', 'Oil (Petroleum) and Gasoline', 'Global Warming', 'Fuel Emissions (Transportation)']",1,1089,Business
"Weekly News Quiz for Students: Supreme Court Ruling, Volcanic Eruption, No. 1 Album",2022-01-18,nyt://interactive/74e426b9-6abd-522c-a66c-6274e6e19213,multimedia,Interactive Feature,The Learning Network,[],,0,The Learning Network
Larry Fink Defends Stakeholder Capitalism,2022-01-18,nyt://article/d0bdb21b-ea5d-516a-9022-c6444040bf2b,article,News,Business Day,['Corporate Social Responsibility'],,1827,Business
When Will the Omicron Surge Peak in California?,2022-01-18,nyt://article/70f15787-6090-5be7-a190-30b827bd2569,article,briefing,U.S.,[],,1210,National
Profit fell 13 percent for Goldman Sachs in 4th quarter as it raised employee pay.,2022-01-18,nyt://article/771c4a43-4a45-505e-b7a2-80e450911126,article,News,Business Day,[],,553,Business
"Microsoft will buy Activision Blizzard, betting $70 billion on the future of games.",2022-01-18,nyt://article/c52eda4d-59d9-5db8-a1bd-9286203fde1a,article,News,Business Day,"['Computer and Video Games', 'Mergers, Acquisitions and Divestitures', 'Virtual Reality (Computers)', 'Xbox (Video Game System)', 'Computers and the Internet', 'Metaverse (Internet)']",1,1372,Business
A Black Graduate of an Elite Boarding School Gets Real,2022-01-18,nyt://article/c58c7b52-a50f-544b-a973-0a0005b22063,article,Review,Books,"['Black People', 'Blacks', 'Race and Ethnicity', 'Admissions Standards', 'Education (K-12)']",16,721,BookReview
Recent Commercial Real Estate Transactions,2022-01-18,nyt://article/20192247-52e5-5b1f-8e54-e11c5adc2481,article,News,Business Day,"['Real Estate and Housing (Residential)', 'Real Estate (Commercial)']",7,189,Business
Swipe Right When You See a Conference Room You Like,2022-01-18,nyt://article/c0555ed2-eb16-5c99-9416-a6751820fb35,article,News,Business Day,"['Mobile Applications', 'Coronavirus Return to Office', 'Workplace Hazards and Violations', 'Real Estate (Commercial)', 'Privacy', 'Coronavirus (2019-nCoV)', 'Workplace Environment']",7,1155,Business
New Research Tracks Ancient Artifacts Looted by the Nazis,2022-01-18,nyt://article/49dfe486-5207-5e89-b661-57c1a5bca609,article,News,Arts,"['Arts and Antiquities Looting', 'Museums', 'Greek Civilization', 'World War II (1939-45)', 'Archaeology and Anthropology', 'Holocaust and the Nazi Era', 'Defense and Military Forces', 'Research']",1,1688,Culture
Bill de Blasio Says He Won’t Run for Governor After All,2022-01-18,nyt://article/80cea479-5d30-53ec-b699-538fde327083,article,News,New York,"['Elections, Governors', 'Politics and Government']",17,623,Metro
France’s education minister draws ire for an Ibiza vacation as school Covid rules were changed.,2022-01-18,nyt://article/5be48ca6-0051-58f4-bc1c-9c6f779d8ae7,article,News,World,"['Coronavirus (2019-nCoV)', 'Teachers and School Employees', 'Politics and Government']",,454,Foreign
Hochul Outpaces Foes by Raising Record-High $21.6 Million for Campaign,2022-01-18,nyt://article/da928e17-1360-588f-acc7-e8c623e95e59,article,News,New York,"['Elections, Governors', 'Campaign Finance', 'Politics and Government', 'Primaries and Caucuses']",17,1357,Metro
‘The Kite Runner’ Is Coming to Broadway,2022-01-18,nyt://article/7b173481-f9c9-5759-aa6a-27dcb2799c97,article,News,Theater,"['Theater', 'Books and Literature']",2,322,Culture
"A fourth shot may not offer much more protection against catching Omicron, an early Israeli study suggests.",2022-01-18,nyt://article/75d23534-fe70-5345-a340-3b77accb889b,article,News,World,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",,555,Foreign
The Coffee Maker,2022-01-18,nyt://article/8f3131d8-85e3-56bf-96e9-7648b4ad7ee7,article,News,Food,"['Coffee', 'Content Type: Personal Profile']",,38,Dining
Kazakhstan’s Former Leader Speaks Out on Unrest That Gripped the Country,2022-01-18,nyt://article/24f000e6-34c5-5709-9722-520e7b600210,article,News,World,"['Politics and Government', 'Defense and Military Forces', 'Demonstrations, Protests and Riots']",4,735,Foreign
"Once a Hostage, She’s Now Running for President of Colombia",2022-01-18,nyt://article/809057ea-947a-5dc8-b549-70ecb296053b,article,News,World,"['Elections', 'Kidnapping and Hostages', 'Politics and Government', 'Content Type: Personal Profile']",7,1034,Foreign
Stocks drop as Treasury bond yields push higher.,2022-01-18,nyt://article/04007b5c-f26f-5b0a-a2aa-cdac24d74a7a,article,News,Business Day,[],,691,Business
Two top aides to Pope Francis test positive for coronavirus.,2022-01-18,nyt://article/df121275-55fa-57b5-a17e-df5c3487c1ab,article,News,World,['Coronavirus (2019-nCoV)'],,260,Foreign
Sudan’s Security Forces Kill Protesters as U.S. Diplomats’ Visit Nears,2022-01-18,nyt://article/00918197-d315-515c-9bb5-8a564977b983,article,News,World,"['Demonstrations, Protests and Riots', 'United States International Relations', 'Deaths (Fatalities)', 'Defense and Military Forces', 'Politics and Government', ""Coups D'Etat and Attempted Coups D'Etat""]",7,859,Foreign
A Midtown Cafe With Milanese Style,2022-01-18,nyt://slideshow/1bcceab4-85e9-535c-af70-e2519223b5cd,multimedia,Slideshow,Food,"['Restaurants', 'Italian Food (Cuisine)']",,0,Food
Is Lodi Too Good for Rockefeller Center?,2022-01-18,nyt://article/46e41e1d-2834-50f4-8eab-bba570173b04,article,Review,Food,"['Restaurants', 'Italian Food (Cuisine)']",1,1392,Dining
"Kyle MacLachlan Opened the Prada Show, but Don’t Get Too Excited",2022-01-18,nyt://article/8b77e27f-29de-5846-ac22-fd7d91969601,article,News,Style,"['Fashion and Apparel', ""Men's Fashion Week""]",3,483,Styles
How A.I. Conquered Poker,2022-01-18,nyt://article/fab17565-662c-5db7-9793-b19a82943d6c,article,News,Magazine,"['Poker (Card Game)', 'Gambling', 'World Series of Poker', 'Artificial Intelligence', 'Casinos']",40,4625,Magazine
Faith Ringgold Mural at Rikers Island to Move to Brooklyn Museum,2022-01-18,nyt://article/8f646453-f4ef-596a-8c54-817cae4c83a2,article,News,Arts,"['Murals', 'Art', 'Women and Girls', 'Prisons and Prisoners']",1,808,Culture
"How $1,000 a Month in Guaranteed Income Is Helping N.Y.C. Mothers",2022-01-18,nyt://article/49c045c2-40ad-5071-b95e-f7546bd12b4f,article,News,New York,"['Income', 'Poverty', 'Families and Family Life', 'Philanthropy']",12,1680,Metro
Texas Hostage Taker Was Known to British Intelligence,2022-01-18,nyt://article/8e2a7b31-57c5-5e43-982a-f84e1e146f7e,article,News,World,"['Politics and Government', 'Kidnapping and Hostages', 'Synagogues']",10,661,Foreign
Transcript: Ezra Klein Interviews Zeynep Tufekci,2022-01-18,nyt://article/55838c4b-787d-5390-989b-ad0dbf3a631b,article,Op-Ed,Podcasts,[],,12381,OpEd
N.B.A.’s Warriors Disavow Part-Owner’s Uyghur Comments,2022-01-18,nyt://article/0151e330-f757-519f-833d-95f9238afb70,article,News,Sports,"['Human Rights and Human Rights Violations', 'Uighurs (Chinese Ethnic Group)', 'Basketball']",10,980,Express
"Listen to Keyboard Music by Bach (No, Not That One)",2022-01-18,nyt://article/a47d3e31-b4ee-5c36-92f1-f87da4413228,article,News,Arts,"['Music', 'Classical Music']",5,1203,Culture
Book Review: Did John F. Kennedy and the Democrats Steal the 1960 Election?,2022-01-18,nyt://article/75e1d908-a5a5-58b8-85c1-92b8470a606a,article,Review,Books,"['Books and Literature', 'Presidential Election of 1960', 'United States Politics and Government', 'Voter Fraud (Election Fraud)']",,1242,BookReview
American L.G.B.T.Q.+ Museum Names First Executive Director,2022-01-18,nyt://article/bd16a5b1-c74a-5b1b-9b01-fad27777031d,article,News,Arts,"['Museums', 'Homosexuality and Bisexuality', 'Transgender and Transsexuals', 'Appointments and Executive Changes']",5,495,Culture
‘Nocturna’ Review: A Dark Night of the Soul,2022-01-18,nyt://article/ee8f025b-a533-57c1-8022-2f469c8e1693,article,Review,Movies,['Movies'],10,419,Weekend
Sports Betting’s Next Big Election Battles Are in California,2022-01-18,nyt://article/9f996387-9778-50de-8e44-c462c76a0bac,article,News,Sports,"['Athletics and Sports', 'Gambling', 'Casinos', 'States (US)', 'Politics and Government', 'State Legislatures', 'Native Americans', 'Mayors', 'Regulation and Deregulation of Industry']",6,1868,Sports
Surprise in $216 Billion Budget Plan: New York Is Awash in Money,2022-01-18,nyt://article/958b9389-c46a-5340-80fe-c431545eaa5e,article,News,New York,"['Budgets and Budgeting', 'Finances', 'Politics and Government', 'Taxation', 'Federal Aid (US)']",1,1527,Metro
The Attack at a Synagogue in Texas,2022-01-18,nyt://article/431e542d-61a4-5d39-8157-6221ced0f028,article,Letter,Opinion,"['Kidnapping and Hostages', 'Jews and Judaism', 'Subways', 'Deaths (Fatalities)', 'Fires and Firefighters']",20,906,Letters
Why Are Progressives Hating on Antitrust?,2022-01-18,nyt://article/c41ddf82-7ae3-5874-9dbe-565ce0754b35,article,Op-Ed,Opinion,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'Inflation (Economics)', 'United States Politics and Government', 'United States Economy', 'Antitrust Laws and Competition Issues', 'Prices (Fares, Fees and Rates)']",,814,OpEd
AT&T and Verizon Delay 5G Service Near Some Airports,2022-01-18,nyt://article/0723338f-7b90-5b4a-8c9d-2f2d67d54ee2,article,News,Business Day,"['AIRLINES AND AIRPLANES', '5G (Wireless Communications)', 'Airports', 'Regulation and Deregulation of Industry', 'Aviation Accidents, Safety and Disasters']",1,1327,Business
Gunna Beats the Weeknd in a Close Race for No. 1,2022-01-18,nyt://article/86889e03-aa03-5d14-9c35-2178dd668994,article,News,Arts,"['Rap and Hip-Hop', 'Pop and Rock Music']",3,272,Culture
Top Editor Files Discrimination Suit Against The New York Post,2022-01-18,nyt://article/a37121cc-a36d-5ff8-9935-c732cacbe68f,article,News,Business Day,"['News and News Media', 'Workplace Hazards and Violations', 'Newspapers', 'Sexual Harassment', 'Suits and Litigation (Civil)']",6,664,Business
Is Civil War Coming to America?,2022-01-18,nyt://article/1205b876-61e9-5f31-921a-1625c4da6166,article,Review,Books,"['Books and Literature', 'Civil War (US) (1861-65)', 'United States Politics and Government', 'Presidential Election of 2024']",11,1273,BookReview
Daniel Radcliffe to Play Weird Al Yankovic in New Biopic,2022-01-18,nyt://article/f4caed34-e3d3-55d5-aec6-ae0af954d99c,article,News,Arts,"['Movies', 'Pop and Rock Music']",3,763,Culture
Blinken Will Meet With Russia as U.S. Pushes for More Diplomacy,2022-01-18,nyt://article/9280bf9e-0806-5d68-8932-508ac450edc4,article,News,U.S.,"['International Relations', 'Defense and Military Forces', 'United States International Relations', 'United States Politics and Government']",6,974,Washington
"The Nines, an Elegant Supper Club, Opens in the Former Acme Space",2022-01-18,nyt://article/60445504-83fd-549b-9cac-49bb649f553c,article,News,Food,"['Bars and Nightclubs', 'Restaurants']",,965,Dining
What’s All the Hype About the Metaverse?,2022-01-18,nyt://article/fb04b20f-763d-5b9a-b7d7-90701500bcfa,article,News,Technology,"['Virtual Reality (Computers)', 'Computer and Video Games', 'Computers and the Internet', 'Mergers, Acquisitions and Divestitures', 'Metaverse (Internet)']",4,751,Business
